Country Code,Country,State Code,State,Dam Name,Lattitude,Longitude,Resorvoir Area,Effective Storage Capacity
1,India,2,Andhra Pradesh,"Pothangal Project, Pothangal","18° 24' 41""","78° 03' 39""",1133,3774
1,India,2,Andhra Pradesh,Savisettipalli Tank,"14° 59' 00""","78° 51' 55""",760,2360
1,India,2,Andhra Pradesh,Taliperu,"18° 05' 05""","80° 51' 50""",5273,14472
1,India,2,Andhra Pradesh,Malluruvagu,"18° 10' 16""","80° 30' 57""",10813,29538
1,India,2,Andhra Pradesh,Mukkamamidi,"17° 27' 43""","80° 52' 45""",1130,4210
1,India,2,Andhra Pradesh,Komsettipally Project,"16° 36' 40""","77° 49' 40""",954.6,1931
1,India,2,Andhra Pradesh,"New Tank, Bollempally","16° 45' 46""","78° 35' 25""",336,824
1,India,2,Andhra Pradesh,Yerrakalva,"17° 05' 44""","81° 15' 22""",26067,114609
1,India,2,Andhra Pradesh,Sarpanapally Project,"17° 16' 00""","77° 52' 00""",1508.6,5578
1,India,2,Andhra Pradesh,Somasila Reservoir,"14° 29' 15""","79° 18' 25""",212280,
1,India,2,Andhra Pradesh,Boggula Vagu,"18° 33' 25""","79° 51' 38""",,10338
1,India,2,Andhra Pradesh,"Nallacheru, Irvin","16° 48' 30""","78° 42' 30""",264.5,344
1,India,2,Andhra Pradesh,Thammileru,"16° 59' 0""","80° 55' 0""",13755,76444
1,India,2,Andhra Pradesh,"Gundetivagu cheroo, Reddygudem(V),","17° 24' 05""","81° 01' 44""",4046.9,1160
1,India,2,Andhra Pradesh,Jalleru Reservoir,"17° 27' 0""","81° 20' 0""",1641,11339
1,India,2,Andhra Pradesh,"New tank, Kothur","19° 39' 49""","78° 22' 22""",740,4468
1,India,2,Andhra Pradesh,Varikunta Tank,"15° 02' 46""","78° 51' 31""",1060,1900
1,India,2,Andhra Pradesh,"Gujjulavagu project, Gandhari","18° 26' 36""","78° 07' 02""",810,2768
1,India,2,Andhra Pradesh,Pendlur Tank,"14° 25' 30""","78° 21' 30""",840,1590
1,India,2,Andhra Pradesh,Vagetikona Reservoir,"13° 52' 10""","79° 20' 02""",640,2030
1,India,2,Andhra Pradesh,"Kuppakanti project, Kuppakal(V)","18° 44' 30""","78° 28' 30""",,1700
1,India,2,Andhra Pradesh,Kajjerla Anicut,"19° 37' 28""","78° 28' 34""",1830,9609
1,India,2,Andhra Pradesh,"Methadi vagu tank, Hajipur(V)","18° 27' 47""","77° 57' 23""",,1410
1,India,2,Andhra Pradesh,Pedaballi Reservoir,"13° 58' 12""","78° 22' 52""",2097,3794
1,India,2,Andhra Pradesh,Sancherla Tank,"14° 54' 32""","79° 03' 24""",465,1800
1,India,2,Andhra Pradesh,Bazarthathnur Project,"19° 28' 00""","78° 22' 00""",2050,4138
1,India,2,Andhra Pradesh,Boath Project,"19° 21' 13""","78° 17' 38""",440,4879
1,India,2,Andhra Pradesh,Dharakalva Reservoir,"17° 20' 15""","82° 14' 12""",433,2143
1,India,2,Andhra Pradesh,SAT Dodarna,"19° 17' 55""","77° 56' 40""",275.3,1565
1,India,2,Andhra Pradesh,Earlakatta Tank,"15° 45' 13""","78° 58' 42""",,1369
1,India,2,Andhra Pradesh,"Akkammacheru, Mujahidpur","17° 03' 44""","77° 35' 16""",,
1,India,2,Andhra Pradesh,Akkapalem Tank,"16° 12' 43""","79° 32' 16""",,1853
1,India,2,Andhra Pradesh,Ananthasagarm Tank,"14° 33' 22""","79° 22' 17""",,2112
1,India,2,Andhra Pradesh,"Bandlavagu Project, Kukkalgudur","18° 34' 45""","79° 19' 05""",200,7586
1,India,2,Andhra Pradesh,"Chegaon project, Chegaon(M)","18° 15' 00""","79° 15' 00""",266,
1,India,2,Andhra Pradesh,Chennapatnam Cheruvu,"5°9'7.736399999998724""","46°11'58.61759999999606""",1156.9,1676
1,India,2,Andhra Pradesh,"Chikkavadiyar, Anantapur","14° 40' 15""","77° 40'135""",2261.73,11942
1,India,2,Andhra Pradesh,Chinakandaleru Reservoir,"16° 10' 00""","79° 25' 00""",,
1,India,2,Andhra Pradesh,Chinnagottigallu Tank,"13° 38' 53""","79° 05' 33""",669.3,1098
1,India,2,Andhra Pradesh,Chinna Tippa Samudram Tank,"13° 38' 00""","78° 36' 00""",2251,
1,India,2,Andhra Pradesh,Chintakuntavagu,"14° 42' 00""","78° 19' 00""",60000,
1,India,2,Andhra Pradesh,"Dantakanicheru, Allapur","17° 05' 18""","77° 55' 18""",280,
1,India,2,Andhra Pradesh,"Devathlacheru, Yeldurthy","17° 54' 0""","78° 21' 15""",911.1,
1,India,2,Andhra Pradesh,"Fox Sagar, Jeedimetla","17° 31' 00""","78° 27' 0""",,
1,India,2,Andhra Pradesh,"Gandicheruvu, Verabhadrapuram","16° 01' 45""","79° 10' 45""",,
1,India,2,Andhra Pradesh,"Gattupodichinavagu, Kothapally(V)","18° 40' 00""","78° 35' 00""",,1450
1,India,2,Andhra Pradesh,"Gowricheru, Mogili","13° 13' 48""","78° 49' 10""",,730
1,India,2,Andhra Pradesh,"Gidda cheru, Yellareddypet (V)","18° 23' 08""","79° 39' 32""",607,1632
1,India,2,Andhra Pradesh,Gullur tank,"13° 28' 48""","79° 31' 30""",809.72,3084
1,India,2,Andhra Pradesh,Gundlamotu Reservoir,"15° 14' 00""","79° 49' 00""",,
1,India,2,Andhra Pradesh,Haresamudram Big tank,"13° 54' 40""","77° 19' 50""",236,2925
1,India,2,Andhra Pradesh,Jajigedda Reservoir,"17° 41' 00""","82° 44' 30""",,2293
1,India,2,Andhra Pradesh,"Janganala project, Jagdevpur","18° 12' 30""","77° 50' 00""",281,4410
1,India,2,Andhra Pradesh,Kakarvani Project,"17° 07' 13""","77° 46' 20""",,
1,India,2,Andhra Pradesh,Kampasamudram New Tank,"14° 48' 00""","79° 34' 30""",,2163
1,India,2,Andhra Pradesh,Kesavari Samudram,"16° 29' 15""","78° 09' 15""",5042,7330
1,India,2,Andhra Pradesh,Koduru Reservoir,"13° 51' 53""","77° 43' 34""",1170,1464
1,India,2,Andhra Pradesh,"Kondasamudram tank, Gudem(V)","18° 18' 20""","78° 42' 30""",451,1509
1,India,2,Andhra Pradesh,"Kothacheru, Mamdabad","16° 52' 30""","77° 55' 15""",427.2,
1,India,2,Andhra Pradesh,Kushavathi Reservoir,"13° 51' 15""","78° 31' 45""",77280,2500
1,India,2,Andhra Pradesh,"Large tank, Baithapally(V)","17° 13' 0""","80° 52' 0""",,
1,India,2,Andhra Pradesh,"Large tank, Bhitapally(V)","18° 36' 27""","79° 40' 44""",95,1134
1,India,2,Andhra Pradesh,"Large tank, Brahmanpally","18° 12' 02""","77° 53' 29""",,2880
1,India,2,Andhra Pradesh,"Large Tank, Garepally(V), Sultanabad(M)","18° 29' 00""","79° 18' 00""",183,6806
1,India,2,Andhra Pradesh,"Large Tank, Mariapally","19° 08' 50""","78° 06' 38""",222.5,2376
1,India,2,Andhra Pradesh,"Large Tank, Sultanabad(V&M)","18° 72' 30""","79° 19' 30""",,3824
1,India,2,Andhra Pradesh,"Large Tank, Garla","17° 51' 0""","80° 59' 06""",8646.27,
1,India,2,Andhra Pradesh,"Large Tank,","17° 04' 0""","77° 38 00""",4676,3976
1,India,2,Andhra Pradesh,"Large Tank, Ibrahimpatnam","17° 12' 00""","78° 38' 00""",324,928
1,India,2,Andhra Pradesh,"Large tank, Indalwai(V)","18° 32' 15""","78° 13' 09""",,3350
1,India,2,Andhra Pradesh,"Large tank, Kapuram(V)","18° 00' 10""","79° 40' 53""",120,1132
1,India,2,Andhra Pradesh,"Large tank, Khajar(V)","18° 35' 16""","78° 08' 08""",,6000
1,India,2,Andhra Pradesh,"Large tank, Manchippa(V)","18° 09' 45""","78° 28' 30""",,8000
1,India,3,Arunachal Pradesh,RANGANADI DIVERSION,"19°30'27.437399999996614""","-99°-16'-15.173400000005586""",1600,5.7
1,India,4,Assam,PAGLADIA  DAM PROJECT,"26°26'40.6266000000025""","91°26'27.78972000000067""",,
1,India,4,Assam,KHANDONG POWER STATION,"25°30'48.85200000000509""","92°44'13.343999999975722""",,
1,India,4,Assam,KOPILI POWER STATION,"25°30'48.85200000000509""","92°44'13.343999999975722""",,
1,India,4,Assam,SUBANSIRI  LOWER  HE PROJECT (NHPC),"27°26'4.661879999999883""","94°18'54.04319999998506""",33500,442000
1,India,5,Bihar,KHARAGPUR LAKE,"25°07'00""N","86°34'00""E",3840,16280
1,India,5,Bihar,NAGI,"24°51'15""N","86°26'30""E",4250,9300
1,India,5,Bihar,KOHIRA,"24°58'10""N","83°29'30""E",5260,27440
1,India,5,Bihar,AMRITY,"24°52'43""N","86°01'09""E",,4348
1,India,5,Bihar,BADUA,"25°10'00""N","87°00'00""E",11335,109830
1,India,5,Bihar,SRIKHANDI,"24°52'43""N","86°10'09""E",,4348
1,India,5,Bihar,KOLMAHADEO,"24°42'00""N","85°20'05""E",,4700
1,India,5,Bihar,CHANDAN,"24°20'00""N","86°55'00""E",10810,135740
1,India,5,Bihar,JALKUND,"24°14'00""N","86°34'00""E",690,2770
1,India,5,Bihar,MORWAY,"25°10'26""N","86°09'36""E",,12370
1,India,5,Bihar,SATGHARWA (N.F),"25°18'00""N","86°29'00""E",360,1695
1,India,5,Bihar,JOB,"24°41'00""N","85°33'00""E",,11000
1,India,5,Bihar,KAILASH GHATI,"24°35'05""N","85°55'00""E",1020,3152
1,India,5,Bihar,NAKTI,"24°51'15""N","86°26'30""E",3640,12870
1,India,5,Bihar,TARACOL (N.F),"24°50'10""N","85°59'44""E",190,911
1,India,5,Bihar,BASKUND,"24°52'20""N","86°03'30""E",600,928
1,India,5,Bihar,UPPER BADUA (N.F),"24°46'32.521799999997256""","86°49'19.322759999986374""",,4260
1,India,5,Bihar,BELHARNA,"24°51'15""N","86°33'46""E",2680,14570
1,India,5,Bihar,PHULWARIA,"24°36'00""N","85°35'00""E",9530,50740
1,India,5,Bihar,ANJAN,"24°50'00""N","86°12'00""E",3440,24710
1,India,5,Bihar,BATANE      #,"28°30'25.16040000000288""","77°10'30.396000000013146""",13360,59970
1,India,5,Bihar,ORHNI,"24°49'10""N","84°49'50""E",9950,44590
1,India,5,Bihar,BILASHI,"24°27'02""N","86°50'00""E",5830.3,28870
1,India,5,Bihar,UPPER KIUL,"24°48'30""N","86°04'00""E",12303,84529
1,India,5,Bihar,BARNAR       #,"23°27'00""N","86°10'31""E",3750,70770
1,India,5,Bihar,DURGAWATI,"24°51'00""N","83°44'00""E",23413,25785
1,India,5,Bihar,NORTH KOEL       #,"24°1'48.00000000000409""","84°4'11.999999999975444""",71200,960000
1,India,5,Bihar,SINDHWARNI,"25°07'51""N","86°37'30""E",7000,34260
1,India,7,Chhattisgarh,KHAPRI TANK,"21°11'24.000000000004604""","81°16'48.00000000000409""",4720,
1,India,7,Chhattisgarh,KURUD,"21°15'4.983839999997031""","81°37'46.708680000010645""",105,5710
1,India,7,Chhattisgarh,PINDRAWAN TANK,"21°15'4.983839999997031""","81°37'46.708680000010645""",419,
1,India,7,Chhattisgarh,DARRITOLA,"22°16'58.55484000000445""","86°47'44.40660000001799""",9430,2215
1,India,7,Chhattisgarh,DHANRAS,"25°12'49.73616000000078""","75°51'53.109719999988556""",405,1600
1,India,7,Chhattisgarh,AMACHUWA TANK,"25°12'49.73616000000078""","75°51'53.109719999988556""",451,1566
1,India,7,Chhattisgarh,TANDULA TANK,"20°43'48.000000000001535""","81°12'1.0231815394945443E-11""",46102,312300
1,India,7,Chhattisgarh,MURRUM SILLI,"20°42'36.00000000000307""","81°32'59.99999999998977""",25250,161913
1,India,7,Chhattisgarh,KUMHARI,"21°15'4.983839999997031""","81°37'46.708680000010645""",3992,1134
1,India,7,Chhattisgarh,MANIYARI,"22°16'31.365480000003174""","81°42'6.321959999989986""",25270,147613
1,India,7,Chhattisgarh,KHARANG,"22°18'2.5579538487363607E-12""","82°10'12.000000000006139""",38074,192321
1,India,7,Chhattisgarh,GONDLI TANK,"20°43'48.000000000001535""","81°12'1.0231815394945443E-11""",23870,17612
1,India,7,Chhattisgarh,DHARA,"21°11'18.312000000002513""","80°45'31.50000000002251""",1145,5080
1,India,7,Chhattisgarh,NAWANGAON,"21°15'4.983839999997031""","81°37'46.708680000010645""",27.8,1130
1,India,7,Chhattisgarh,THAKURDIYA TANK,"21°6'32.874119999996196""","82°5'52.44828000000439""",132,2939
1,India,7,Chhattisgarh,KESHWA TANK,"21°6'32.874119999996196""","82°5'52.44828000000439""",3780,17850
1,India,7,Chhattisgarh,DUDHAWA,"24°20'37.91543999999476""","78°5'37.38156000002277""",44868,284112
1,India,7,Chhattisgarh,SARODA TANk,"22°0'32.222159999994915""","81°13'27.63984000002438""",4093,30150
1,India,7,Chhattisgarh,NAWAGAON TANK,"21°5'49.57224000000622""","81°1'48.799919999989925""",742,4420
1,India,7,Chhattisgarh,MUDIYAN TANK,"21°11'18.312000000002513""","80°45'31.50000000002251""",3340,11590
1,India,7,Chhattisgarh,SURHI,"21°5'49.57224000000622""","81°1'48.799919999989925""",4250,21620
1,India,7,Chhattisgarh,THALKA TANK,"21°15'4.983839999997031""","81°37'46.708680000010645""",,
1,India,7,Chhattisgarh,BELBEHRA TANK,"26°43'42.99960000000283""","85°55'29.999999999989768""",145,167
1,India,7,Chhattisgarh,GHUGHWA,"21°15'4.983839999997031""","81°37'46.708680000010645""",1373,3080
1,India,7,Chhattisgarh,HASDEO BARRAGE,"48°50'29.08067999998991""","9°21'39.20652000000203""",25900,81100
1,India,7,Chhattisgarh,KHARKHARA,"20°43'48.000000000001535""","81°12'1.0231815394945443E-11""",24292,141584
1,India,7,Chhattisgarh,BHOPALI TANK,"23°8'7.771560000001614""","83°10'54.428159999991976""",340,1122
1,India,7,Chhattisgarh,CHOURASIYA,"22°46'38.74944000000028""","81°57'22.352759999982936""",645,1618
1,India,7,Chhattisgarh,DHAWANPUR,"25°12'49.73616000000078""","75°51'53.109719999988556""",358,702
1,India,7,Chhattisgarh,KEDAR NALA TANK,"21°35'15.704879999995569""","83°4'25.39019999998459""",2015,16569
1,India,7,Chhattisgarh,KHADGAWAN TANK,"23°18'11.813039999998125""","82°47'48.208560000016405""",87,280
1,India,7,Chhattisgarh,CHURIYAPAT TANK,"23°23'34.867680000000405""","82°50'57.31367999999861""",211,125
1,India,7,Chhattisgarh,GAGNAI TANK,"22°46'38.74944000000028""","81°57'22.352759999982936""",353,2543
1,India,7,Chhattisgarh,JAMDIH TANK,"23°23'34.867680000000405""","82°50'57.31367999999861""",236,365
1,India,7,Chhattisgarh,PARALKOT,"26°57'6.442560000005244""","93°51'33.00407999998015""",11370,63550
1,India,7,Chhattisgarh,KALIDARAHA TANK,"21°6'32.874119999996196""","82°5'52.44828000000439""",749,1830
1,India,7,Chhattisgarh,KHARJIR (KHAJURI),"22°53'28.021920000000193""","88°28'14.391120000005913""",783,14000
1,India,7,Chhattisgarh,AMAKONI TANK,"21°6'32.874119999996196""","82°5'52.44828000000439""",551.8,1582
1,India,7,Chhattisgarh,BASANTPUR TANK,"23°45'35.120159999993916""","83°12'18.310680000017783""",74,281
1,India,7,Chhattisgarh,JHALPI TANK,"22°16'58.55484000000445""","86°47'44.40660000001799""",106,754
1,India,7,Chhattisgarh,P.V. PAKHANJORE,"26°57'6.442560000005244""","93°51'33.00407999998015""",1070,2469
1,India,7,Chhattisgarh,SAGASOTI TANK,"22°53'28.021920000000193""","88°28'14.391120000005913""",203,695
1,India,7,Chhattisgarh,TRIKUNDA TANK,"22°53'28.021920000000193""","88°28'14.391120000005913""",84,266
1,India,7,Chhattisgarh,TULUTOLLA TANK,"22°24'19.769760000004624""","70°36'34.64567999997939""",437,1833
1,India,7,Chhattisgarh,BILASPUR TANK,"21°59'21.499800000001414""","83°5'51.50004000002468""",704,2850
1,India,7,Chhattisgarh,GOBARI TANK,"23°15'0.0""","82°32'59.99999999998977""",1025,1420
1,India,7,Chhattisgarh,JAGANNATHPUR T.,"23°8'7.771560000001614""","83°10'54.428159999991976""",690,3881
1,India,7,Chhattisgarh,KUNWARPUR TANK,"27°34'0.00119999999611764""","85°50'59.999999999979536""",2926,15680
1,India,7,Chhattisgarh,PIRHA TANK,"23°13'11.999999999995907""","82°50'59.999999999979536""",176,621
1,India,7,Chhattisgarh,SINGHORA TANK,"21°6'32.874119999996196""","82°5'52.44828000000439""",440,2291
1,India,7,Chhattisgarh,TORENGA TANK,"21°15'4.983839999997031""","81°37'46.708680000010645""",1975,20100
1,India,7,Chhattisgarh,TOULIDIH TANK,"21°38'27.007800000005204""","82°43'16.413959999983945""",595.1,2715
1,India,7,Chhattisgarh,AGARIYA TANK,"25°12'49.73616000000078""","75°51'53.109719999988556""",455,1252
1,India,7,Chhattisgarh,MAYANA,"20°16'11.999999999998465""","81°29'23.999999999981583""",1563,5660
1,India,7,Chhattisgarh,NIRACHINDLI,"20°16'11.999999999998465""","81°29'23.999999999981583""",712,633
1,India,7,Chhattisgarh,SAWATPUR TANK,"25°12'49.73616000000078""","75°51'53.109719999988556""",453,1376
1,India,7,Chhattisgarh,SIKASAR,"21°15'4.983839999997031""","81°37'46.708680000010645""",252400,198880
1,India,7,Chhattisgarh,SUKHA TANK,"21°12'54.08676000000298""","81°37'26.609880000005433""",162.6,790
1,India,7,Chhattisgarh,DHAB,"22°53'28.021920000000193""","88°28'14.391120000005913""",154,121
1,India,7,Chhattisgarh,PASLA TANK,"23°13'11.999999999995907""","82°50'59.999999999979536""",172,1680
1,India,7,Chhattisgarh,ADPATHER TANK,"21°15'4.983839999997031""","81°37'46.708680000010645""",2186,4128
1,India,7,Chhattisgarh,KHALLARI TANK,"21°6'32.874119999996196""","82°5'52.44828000000439""",490,1164
1,India,7,Chhattisgarh,MARODA TANK,"21°15'4.983839999997031""","81°37'46.708680000010645""",440,1301
1,India,7,Chhattisgarh,R.S. SAGAR,"20°42'36.00000000000307""","81°32'59.99999999998977""",95400,766890
1,India,7,Chhattisgarh,SONPUR -1,"20°16'11.999999999998465""","81°29'23.999999999981583""",237,753
1,India,7,Chhattisgarh,BALLAR RESERVOIR,"21°37'39.17243999999897""","82°25'25.7239200000015""",5460,36670
1,India,7,Chhattisgarh,BARPARA TANK,"22°53'28.021920000000193""","88°28'14.391120000005913""",267,171
1,India,7,Chhattisgarh,CHAKER NALLA,"22°0'32.222159999994915""","81°13'27.63984000002438""",142,375
1,India,7,Chhattisgarh,GUNDERDEHI TANK,"21°15'4.983839999997031""","81°37'46.708680000010645""",769,2659
1,India,7,Chhattisgarh,KHARKHARA TANK,"21°15'4.983839999997031""","81°37'46.708680000010645""",9192,3666
1,India,7,Chhattisgarh,KHUNAL(KHUNSI) T,"32°6'39.09564000000444""","76°32'10.509359999990693""",347,4410
1,India,7,Chhattisgarh,KOINARI TANK,"23°5'39.808680000005836""","86°13'13.066320000025371""",580,940
1,India,7,Chhattisgarh,KOTHARI TANK,"48°50'29.08067999998991""","9°21'39.20652000000203""",1100,4416
1,India,7,Chhattisgarh,MANKESHWARI,"20°16'11.999999999998465""","81°29'23.999999999981583""",275,786
1,India,7,Chhattisgarh,PUTTA TANK,"27°34'0.00119999999611764""","85°50'59.999999999979536""",290,1108
1,India,7,Chhattisgarh,RUSE TANK,"21°5'49.57224000000622""","81°1'48.799919999989925""",3429,9180
1,India,7,Chhattisgarh,TAMDAND TANk,"23°18'11.813039999998125""","82°47'48.208560000016405""",214,1010
1,India,7,Chhattisgarh,TUNGAL TANK,"18°53'59.999999999994884""","81°20'59.999999999979536""",400,1275
1,India,7,Chhattisgarh,AMABEDA,"20°16'11.999999999998465""","81°29'23.999999999981583""",383,1129
1,India,7,Chhattisgarh,CHHUWARI PALI  T.,"21°33'46.324440000001914""","83°15'50.33232000001249""",127,1143
1,India,7,Chhattisgarh,JHUMKA TANK,"23°15'0.0""","82°32'59.99999999998977""",3505,2290
1,India,7,Chhattisgarh,KODAR PROJECT,"21°6'32.874119999996196""","82°5'52.44828000000439""",13880,147020
1,India,7,Chhattisgarh,KOSMI TANK,"21°15'4.983839999997031""","81°37'46.708680000010645""",170,532
1,India,7,Chhattisgarh,NAWKERRA TANK,"22°30'7.184519999994166""","83°56'57.43356000002336""",63,207
1,India,7,Chhattisgarh,SAJAPANI TANK,"22°38'38.399999999994066""","83°44'37.74767999999881""",297,1079
1,India,7,Chhattisgarh,SHIVEPUR TANK,"23°8'55.28831999999369""","82°43'6.701519999979837""",105,220
1,India,7,Chhattisgarh,BANJARIDAND TANK,"23°18'11.813039999998125""","82°47'48.208560000016405""",673,1800
1,India,7,Chhattisgarh,BISRAMPURI,"19°4'12.000000000001023""","82°1'48.00000000000409""",552,136
1,India,7,Chhattisgarh,CHILPUTI,"19°36'5.115907697472721E-12""","81°40'12.000000000006139""",3307,800
1,India,7,Chhattisgarh,GATATOLA TANK,"20°58'11.999999999995907""","80°50'59.999999999979536""",58,1090
1,India,7,Chhattisgarh,KASANPAL,"18°53'59.999999999994884""","81°20'59.999999999979536""",260,780
1,India,7,Chhattisgarh,KATANGI TANK,"21°33'46.324440000001914""","83°15'50.33232000001249""",110,108
1,India,7,Chhattisgarh,KINKARI NALA T.,"21°33'46.324440000001914""","83°15'50.33232000001249""",3578,11692
1,India,7,Chhattisgarh,LUTI TANK,"28°7'49.81188000000316""","77°48'38.29824000000713""",93,371
1,India,7,Chhattisgarh,MANIKPUR,"20°16'11.999999999998465""","81°29'23.999999999981583""",211,793
1,India,7,Chhattisgarh,NAWADHI TANK,"28°7'49.81188000000316""","77°48'38.29824000000713""",315,798
1,India,7,Chhattisgarh,PACHAWAL TANK,"28°7'49.81188000000316""","77°48'38.29824000000713""",97,562
1,India,7,Chhattisgarh,PUTKA NALLA TANK,"21°35'15.704879999995569""","83°4'25.39019999998459""",1195,6612
1,India,7,Chhattisgarh,BELHARI TANK,"22°0'32.222159999994915""","81°13'27.63984000002438""",113,392
1,India,7,Chhattisgarh,HATHLEWA TANK,"22°0'32.222159999994915""","81°13'27.63984000002438""",143,920
1,India,7,Chhattisgarh,KOTARIMAL TANK,"22°10'12.000000000006139""","83°20'59.999999999979536""",240,859
1,India,7,Chhattisgarh,BANKI  TANK,"23°8'7.771560000001614""","83°10'54.428159999991976""",2249,17055
1,India,7,Chhattisgarh,BHORAMDEO TANK,"22°0'32.222159999994915""","81°13'27.63984000002438""",243,686
1,India,7,Chhattisgarh,JHINGO TANK,"22°24'24.093359999998256""","88°24'34.02792000001455""",311,890
1,India,7,Chhattisgarh,MASARRA TANK,"23°28'15.6241200000008""","82°31'26.383079999984602""",130,172
1,India,7,Chhattisgarh,SAWLA TANK,"23°18'11.813039999998125""","82°47'48.208560000016405""",410,1516
1,India,7,Chhattisgarh,AMHAR TANK,"23°13'11.999999999995907""","82°50'59.999999999979536""",985,8124
1,India,7,Chhattisgarh,CHANTI TANK,"27°13'1.1316000000019244""","77°29'22.25399999999013""",113,390
1,India,7,Chhattisgarh,GANESHPUR TANK,"23°15'0.0""","82°32'59.99999999998977""",550,2578
1,India,7,Chhattisgarh,GOURI,"20°16'11.999999999998465""","81°29'23.999999999981583""",314,793
1,India,7,Chhattisgarh,PANIYAJOB,"26°45'39.363120000004415""","76°7'35.377680000020746""",137,6110
1,India,7,Chhattisgarh,SINGHORE TANk,"23°28'15.6241200000008""","82°31'26.383079999984602""",240,510
1,India,7,Chhattisgarh,UPERWAH,"21°5'49.57224000000622""","81°1'48.799919999989925""",510,1349
1,India,7,Chhattisgarh,BADRIKA ASHRAM T.,"23°8'55.28831999999369""","82°43'6.701519999979837""",467,460
1,India,7,Chhattisgarh,BAROTA TANK,"26°43'42.99960000000283""","85°55'29.999999999989768""",485,471
1,India,7,Chhattisgarh,BHAGWANTOLA,"20°58'11.999999999995907""","80°50'59.999999999979536""",334,1214
1,India,7,Chhattisgarh,BHULSI TANK,"22°16'58.55484000000445""","86°47'44.40660000001799""",297,731
1,India,7,Chhattisgarh,BHURSATOLI TANK,"22°16'58.55484000000445""","86°47'44.40660000001799""",129,406
1,India,7,Chhattisgarh,CHAMAT TANK,"23°28'15.6241200000008""","82°31'26.383079999984602""",182,27
1,India,7,Chhattisgarh,CHARPARA TANK,"23°15'0.0""","82°32'59.99999999998977""",656,2652
1,India,7,Chhattisgarh,CHIKHALI,"22°24'19.769760000004624""","70°36'34.64567999997939""",517,1466
1,India,7,Chhattisgarh,DARKI TANK,"25°11'26.768760000002487""","81°36'42.21972000001074""",332,1611
1,India,7,Chhattisgarh,DEORIPALI TANK,"22°1'25.629240000000095""","82°57'36.85932000001799""",130,3766
1,India,7,Chhattisgarh,DHAMNI NO.1 TANK,"22°53'28.021920000000193""","88°28'14.391120000005913""",152,363
1,India,7,Chhattisgarh,GHUNGHUTTA TANK,"23°28'15.6241200000008""","82°31'26.383079999984602""",1070,3290
1,India,7,Chhattisgarh,KHANDA TANK,"23°28'15.6241200000008""","82°31'26.383079999984602""",262,170
1,India,7,Chhattisgarh,KHUMBHIPANI TANK,"16°59'8.354760000005115""","73°29'8.819160000022066""",105,72
