"Country Code","Country","State Code","State","District","Arsenic breached","Chloride breached","Floride breached","EC breached","Iron  breached","Nitrate breached"
"01","India","31","Tamil Nadu","Nilgiris","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Perambalur","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Pudukkottai","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Ramanathapuram","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Salem","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Sivaganga","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Thanjavur","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Theni","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Thiruvannamalai","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Tirunelveli","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Tiruvallur","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Tiruvarur","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Trichy","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Tuticorin","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Vellore","no","no","no","yes","no","no"
"01","India","31","Tamil Nadu","Villupuram","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Virudhunagar","no","no","no","no","no","no"
"01","India","33","Tripura","Dhalai","no","no","no","no","yes","no"
"01","India","33","Tripura","North tripura","no","no","no","no","no","no"
"01","India","33","Tripura","South tripura","no","no","no","no","no","no"
"01","India","33","Tripura","West tripura","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Agra","yes","no","yes","yes","no","yes"
"01","India","35","UTTARPRADESH","Aligarh","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Allahabad","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Ambedkar nagar","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Auraiya","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Azamgarh","no","no","no","no","yes","no"
"01","India","35","UTTARPRADESH","Baghpat","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Bahraich","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Ballia","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Balrampur","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Banda","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Barabanki","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Bareilly","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Basti","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Bijnor","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Budaun","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Bulandshahr","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Chandauli","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Chitrakoot","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Deoria","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Etah","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Etawah","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Faizabad","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Farrukhabad","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Fatehpur","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Firozabad","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Gautam buddha nagar","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Ghaziabad","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Ghazipur","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Gonda","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Gorakhpur","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Hamirpur","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Hardoi","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Hathras","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Jalaun","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Jaunpur","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Jhansi","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Jyotiba phule nagar","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Kannauj","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Kanpur dehat","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Kanpur nagar","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Kaushambi","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Kheri","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Kushinagar","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Lalitpur","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Lucknow","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Mahoba","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Mahrajganj","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Mainpuri","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Mathura","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Mau","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Meerut","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Mirzapur","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Moradabad","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Muzaffarnagar","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Pilibhit","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Pratapgarh","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Rae bareli","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Rampur","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Saharanpur","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Sant kabir nagar","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Sant ravidas nagar","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Shahjahanpur","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Shrawasti","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Siddharthnagar","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Sitapur","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Sonbhadra","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Sultanpur","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Unnao","no","no","no","no","no","no"
"01","India","35","UTTARPRADESH","Varanasi","no","no","no","no","no","no"
"01","India","34","UTTARAKHAND","Champawat","no","no","no","no","no","no"
"01","India","34","UTTARAKHAND","Dehradun","no","no","no","no","no","yes"
"01","India","34","UTTARAKHAND","Hardwar","no","no","no","no","no","no"
"01","India","34","UTTARAKHAND","Nainital","no","no","no","no","no","no"
"01","India","34","UTTARAKHAND","Udham singh nagar","no","no","no","no","no","no"
"01","India","36","West Bengal","Bankura","no","no","yes","no","yes","yes"
"01","India","36","West Bengal","Barddhaman","no","no","no","no","no","no"
"01","India","36","West Bengal","Birbhum","no","no","no","no","no","no"
"01","India","36","West Bengal","Darjiling","no","no","no","no","no","no"
"01","India","36","West Bengal","East medinipur","no","no","no","no","no","no"
"01","India","36","West Bengal","Haora","no","yes","no","yes","no","no"
"01","India","36","West Bengal","Hugli","no","no","no","no","no","no"
"01","India","36","West Bengal","Jalpaiguri","no","no","no","no","no","no"
"01","India","36","West Bengal","Kochbihar","no","no","no","no","no","no"
"01","India","36","West Bengal","Maldah","no","no","no","no","no","no"
"01","India","36","West Bengal","Murshidabad","no","no","no","no","no","no"
"01","India","36","West Bengal","Nadia","no","no","no","no","no","no"
"01","India","36","West Bengal","North 24 parganas","no","no","no","no","no","no"
"01","India","36","West Bengal","North dinajpur","no","no","no","no","no","no"
"01","India","36","West Bengal","Puruliya","no","no","no","no","no","no"
"01","India","36","West Bengal","South  dinajpur","no","no","no","no","no","no"
"01","India","36","West Bengal","South 24 parganas","no","no","no","no","no","no"
"01","India","36","West Bengal","West medinipur","no","no","no","no","no","no"
