"SiteId","SiteName","Latitude","Longitude","State","Type","District","Block"
"W145635078184501","Talamanchipatnm","14°56'35"" N","78°18'45"" E","02","Dug Well","CUDDAPAH","MYLAVARAM"
"W142301078150401","Bastavaripalli-DW14","14°23'1"" N","78°15'4"" E","02","Dug Well","CUDDAPAH","PULIVENDLA"
"W145044078355301","Pullareddypet","14°50'44"" N","78°35'53"" E","02","Bore Well","CUDDAPAH","RAJUPALEM"
"W141600078460001","Guvvalacheruvu","14°16'0"" N","78°46'0"" E","02","Dug Well","CUDDAPAH","RF"
"W134700079250001","Kukkala doddi","13°47'0"" N","79°25'0"" E","02","Dug Well","CUDDAPAH","RF"
"W145130078483001","Muddireddipalle","14°51'30"" N","78°48'30"" E","02","Dug Well","CUDDAPAH","S.MYDUKUR"
"W135908078571901","Konnidigaripalli DW13","13°59'8"" N","78°57'19"" E","02","Dug Well","CUDDAPAH","SANDEPALLE"
"W143700078100001","Simhadripuram","14°37'0"" N","78°10'0"" E","02","Dug Well","CUDDAPAH","SIMHADRIPURAM"
"W135400078580001","Pincha","13°54'0"" N","78°58'0"" E","02","Dug Well","CUDDAPAH","T.SUNDUPALLE"
"W143430078170001","Tonduru","14°34'30"" N","78°17'0"" E","02","Dug Well","CUDDAPAH","TONDUR"
"W143213078162101","Inagaluru-DW14","14°32'13"" N","78°16'21"" E","02","Dug Well","CUDDAPAH","TONDUR"
"W140700078570001","Sanipai","14°7'0"" N","78°57'0"" E","02","Dug Well","CUDDAPAH","VEERABALLE"
"W142805078282501","V.n.palle","14°28'5"" N","78°28'25"" E","02","Dug Well","CUDDAPAH","VEERAPANAYANIPALLE"
"W142004078312801","Idupulapaya-DW14","14°20'4"" N","78°31'28"" E","02","Dug Well","CUDDAPAH","VEMPALLE"
"W172842082010701","Addateegala","17°28'42"" N","82°1'7"" E","02","Dug Well","EAST GODAVARI","ADDATIGALA"
"W172618082043101","Veerbhadrapuram-DW13","17°26'18"" N","82°4'31"" E","02","Dug Well","EAST GODAVARI","ADDATIGALA"
"W163937082012801","Mukteshwaram-DW14","16°39'37"" N","82°1'28"" E","02","Dug Well","EAST GODAVARI","AINAVILLI"
"W163941082004601","Ainavilli-DW14","16°39'41"" N","82°0'46"" E","02","Dug Well","EAST GODAVARI","AINAVILLI"
"W163706082011001","Vilasa-DW14","16°37'6"" N","82°1'10"" E","02","Dug Well","EAST GODAVARI","AINAVILLI"
"W164708081530801","Alamuru (bh)","16°47'8"" N","81°53'8"" E","02","Bore Well","EAST GODAVARI","ALAMURU"
"W163459082014201","Amalapuram","16°34'59"" N","82°1'42"" E","02","Dug Well","EAST GODAVARI","AMALAPURAM"
"W164349082125001","Bandurlanka-DW13","16°43'49"" N","82°12'50"" E","02","Dug Well","EAST GODAVARI","AMALAPURAM"
"W163432082001401","Amalapuram-PZ","16°34'32"" N","82°0'14"" E","02","Bore Well","EAST GODAVARI","AMALAPURAM"
"W163529081573301","Chinalanka-DW13","16°35'29"" N","81°57'33"" E","02","Dug Well","EAST GODAVARI","AMBAJUPETA"
"W163538081570201","Ambajipeta-DW13","16°35'38"" N","81°57'2"" E","02","Dug Well","EAST GODAVARI","AMBAJUPETA"
"W165535081472301","Dowalaiswaram -PZ2","16°55'35"" N","81°47'23"" E","02","Tube Well","EAST GODAVARI","ATREYAPURAM"
"W165534081472001","Dowalaiswaram -PZ3","16°55'34"" N","81°47'20"" E","02","Tube Well","EAST GODAVARI","ATREYAPURAM"
"W165535081472201","Dowalaiswaram -PZ1","16°55'35"" N","81°47'22"" E","02","Tube Well","EAST GODAVARI","ATREYAPURAM"
"W164647081481101","Rally-DW14","16°46'47"" N","81°48'11"" E","02","Dug Well","EAST GODAVARI","ATREYAPURAM"
"W165740082024501","Bikkavolu","16°57'40"" N","82°2'45"" E","02","Dug Well","EAST GODAVARI","BIKKAVOLU"
"W172000081400001","Devipatnam","17°20'0"" N","81°40'0"" E","02","Dug Well","EAST GODAVARI","DEVIPATNAM"
"W171925081415001","Chinna Ramanayapet-DW13","17°19'25"" N","81°41'50"" E","02","Dug Well","EAST GODAVARI","DEVIPATNAM"
"W172315081545502","Gangavaram1","17°23'15"" N","81°54'55"" E","02","Dug Well","EAST GODAVARI","GANGAVARAM"
"W171500081520001","Gokavaram","17°15'0"" N","81°52'0"" E","02","Dug Well","EAST GODAVARI","GOKAVARAM"
"W171230081504801","Bhavugipet-DW13","17°12'30"" N","81°50'48"" E","02","Dug Well","EAST GODAVARI","GOKAVARAM"
"W171000082170001","Gollaprolu","17°10'0"" N","82°17'0"" E","02","Dug Well","EAST GODAVARI","GOLLAPROLU"
"W164400082133401","Yanam","16°44'0"" N","82°13'34"" E","02","Dug Well","EAST GODAVARI","I.POLAVARAM"
"W164022082090601","Muramalla 2013DW","16°40'22"" N","82°9'6"" E","02","Dug Well","EAST GODAVARI","I.POLAVARAM"
"W164147082105001","Komaragiri-DW14","16°41'47"" N","82°10'50"" E","02","Dug Well","EAST GODAVARI","I.POLAVARAM"
"W171018082024804","Jaggampet-alt","17°10'18"" N","82°2'48"" E","02","Dug Well","EAST GODAVARI","JAGGAMPETA"
"W170130082173001","Vakalpudi","17°1'30"" N","82°17'30"" E","02","Dug Well","EAST GODAVARI","KAKINADA(R)"
"W165331082142101","Chollangi-DW13","16°53'31"" N","82°14'21"" E","02","Dug Well","EAST GODAVARI","KAKINADA(R)"
"W165720082112201","Repuru-DW14","16°57'20"" N","82°11'22"" E","02","Dug Well","EAST GODAVARI","KAKINADA(R)"
"W165700082141501","Kakinada-ii","16°57'0"" N","82°14'15"" E","02","Dug Well","EAST GODAVARI","KAKINADA(U)"
"W165859082144701","Kakinada-Pz","16°58'59"" N","82°14'47"" E","02","Bore Well","EAST GODAVARI","KAKINADA(U)"
"W165700082134801","Santhacheruvu 2012","16°57'0"" N","82°13'48"" E","02","Dug Well","EAST GODAVARI","KAKINADA(U)"
"W165940082154501","Valasapakalu 2012","16°59'40"" N","82°15'45"" E","02","Dug Well","EAST GODAVARI","KAKINADA(U)"
"W165530082135001","Kasinadhapuram 2012","16°55'30"" N","82°13'50"" E","02","Dug Well","EAST GODAVARI","KAKINADA(U)"
"W165900082153001","Fishing Horbour 2012","16°59'0"" N","82°15'30"" E","02","Dug Well","EAST GODAVARI","KAKINADA(U)"
"W165800082131001","Indrapalem 2012","16°58'0"" N","82°13'10"" E","02","Dug Well","EAST GODAVARI","KAKINADA(U)"
"W170050082150001","Anjaneyanagar 2012","17°0'50"" N","82°15'0"" E","02","Dug Well","EAST GODAVARI","KAKINADA(U)"
"W165820082134801","Bhanugudi 2012","16°58'20"" N","82°13'48"" E","02","Dug Well","EAST GODAVARI","KAKINADA(U)"
"W165330082140001","Gurajanpalle","16°53'30"" N","82°14'0"" E","02","Dug Well","EAST GODAVARI","KARAPA"
"W171130082061501","Burugupudi-PZ1","17°11'30"" N","82°6'15"" E","02","Tube Well","EAST GODAVARI","KIRLAMPUDI"
"W171000081500001","Korukonda","17°10'0"" N","81°50'0"" E","02","Dug Well","EAST GODAVARI","KORUKONDA"
"W170733081495601","Burugudipudi-DW13","17°7'33"" N","81°49'56"" E","02","Dug Well","EAST GODAVARI","KORUKONDA"
"W172908082294601","Kotananduru-DW13","17°29'8"" N","82°29'46"" E","02","Dug Well","EAST GODAVARI","KOTANANDURU"
"W172234082220501","Rowthulapudi DW13","17°22'34"" N","82°22'5"" E","02","Dug Well","EAST GODAVARI","KOTANANDURU"
"W170450082201501","Uppada","17°4'50"" N","82°20'15"" E","02","Dug Well","EAST GODAVARI","KOTHAPALLE"
"W170450082214502","Mallavaram -PZ2","17°4'50"" N","82°21'45"" E","02","Tube Well","EAST GODAVARI","KOTHAPALLE"
"W164300081540001","Kothapeta -PZ1","16°43'0"" N","81°54'0"" E","02","Tube Well","EAST GODAVARI","KOTHAPETA"
"W164300081540003","Kothapeta -PZ2","16°43'0"" N","81°54'0"" E","02","Tube Well","EAST GODAVARI","KOTHAPETA"
"W164300081540002","Kothapeta PZ3","16°43'0"" N","81°54'0"" E","02","Tube Well","EAST GODAVARI","KOTHAPETA"
"W164257081545801","Kothapeta-DW13","16°42'57"" N","81°54'58"" E","02","Dug Well","EAST GODAVARI","KOTHAPETA"
"W165420081553001","Eppanapadu","16°54'20"" N","81°55'30"" E","02","Dug Well","EAST GODAVARI","MADAPETA"
"W165602081525701","Kesavaram-DW13","16°56'2"" N","81°52'57"" E","02","Dug Well","EAST GODAVARI","MADAPETA"
"W165538081550001","Dwarapudi-DW13","16°55'38"" N","81°55'0"" E","02","Dug Well","EAST GODAVARI","MADAPETA"
"W164805081480001","Malikipuram 2013DW","16°48'5"" N","81°48'0"" E","02","Dug Well","EAST GODAVARI","MALIKIPURAM"
"W163148081552501","Appanapalle-DW14","16°31'48"" N","81°55'25"" E","02","Dug Well","EAST GODAVARI","MAMIDIKUDURU"
"W173130081443001","Maredumilli","17°31'30"" N","81°44'30"" E","02","Dug Well","EAST GODAVARI","MAREDUMILLI"
"W163659082042401","Mobalacheruvu-DW14","16°36'59"" N","82°4'24"" E","02","Dug Well","EAST GODAVARI","MUMMIDIVARAM"
"W163551081545801","Munganda-Pz","16°35'51"" N","81°54'58"" E","02","Bore Well","EAST GODAVARI","P.GANNAVARAM"
"W164159082021701","Kotipalle-DW14","16°41'59"" N","82°2'17"" E","02","Dug Well","EAST GODAVARI","PAMARRU"
"W170450082073501","Peddapuram","17°4'50"" N","82°7'35"" E","02","Dug Well","EAST GODAVARI","PEDDAPURAM"
"W170430082082002","Peddapuram -PZ2","17°4'30"" N","82°8'20"" E","02","Tube Well","EAST GODAVARI","PEDDAPURAM"
"W170430082082001","Peddapuram -PZ1","17°4'30"" N","82°8'20"" E","02","Tube Well","EAST GODAVARI","PEDDAPURAM"
"W170243082095201","Samalkot-DW","17°2'43"" N","82°9'52"" E","02","Dug Well","EAST GODAVARI","PEDDAPURAM"
"W170640082154501","Pithapuram","17°6'40"" N","82°15'45"" E","02","Dug Well","EAST GODAVARI","PITHAPURAM"
"W162430081474001","Pithapuram-DW13","16°24'30"" N","81°47'40"" E","02","Dug Well","EAST GODAVARI","PITHAPURAM"
"W171345082114501","Pattipadu","17°13'45"" N","82°11'45"" E","02","Dug Well","EAST GODAVARI","PRATHIPADU"
"W170000081465002","Rajahmundry DW12","17°0'0"" N","81°46'50"" E","02","Dug Well","EAST GODAVARI","RAJAHMUNDRY(U)"
"W165930081464001","Rajmundry Swarajyanagar 2013DW","16°59'30"" N","81°46'40"" E","02","Dug Well","EAST GODAVARI","RAJAHMUNDRY(U)"
"W170329081481601","Rajmundry Main road 2013DW","17°3'29"" N","81°48'16"" E","02","Dug Well","EAST GODAVARI","RAJAHMUNDRY(U)"
"W170445081541501","Rajanagaram","17°4'45"" N","81°54'15"" E","02","Dug Well","EAST GODAVARI","RAJANAGARAM"
"W165640081580001","Anaparthy","16°56'40"" N","81°58'0"" E","02","Dug Well","EAST GODAVARI","RAJANAGARAM"
"W171037081411901","Kolamuru 2013DW","17°10'37"" N","81°41'19"" E","02","Dug Well","EAST GODAVARI","RAJANAGARAM"
"W172805082100501","Jaddangi-alt","17°28'5"" N","82°10'5"" E","02","Dug Well","EAST GODAVARI","RAJAVOMMANGI"
"W173300082140002","Rajavommangi-alt","17°33'0"" N","82°14'0"" E","02","Dug Well","EAST GODAVARI","RAJAVOMMANGI"
"W164645082044501","Vegayammapeta","16°46'45"" N","82°4'45"" E","02","Dug Well","EAST GODAVARI","RAMACHANDRAPURAM"
"W164719082124201","Annaipeta-DW13","16°47'19"" N","82°12'42"" E","02","Dug Well","EAST GODAVARI","RAMACHANDRAPURAM"
"W164657082041901","Tallapolam-DW13","16°46'57"" N","82°4'19"" E","02","Dug Well","EAST GODAVARI","RAMACHANDRAPURAM"
"W164734082035101","Draksharamam-DW14","16°47'34"" N","82°3'51"" E","02","Dug Well","EAST GODAVARI","RAMACHANDRAPURAM"
"W172000081470001","Rampachodavaram2","17°20'0"" N","81°47'0"" E","02","Dug Well","EAST GODAVARI","RAMPACHODAVARAM"
"W172100081500001","Sitapalli","17°21'0"" N","81°50'0"" E","02","Dug Well","EAST GODAVARI","RAMPACHODAVARAM"
"W171850081502301","Folkspeta-DW13","17°18'50"" N","81°50'23"" E","02","Dug Well","EAST GODAVARI","RAMPACHODAVARAM"
"W170520081593001","Rangampet","17°5'20"" N","81°59'30"" E","02","Dug Well","EAST GODAVARI","RANGAMPETA"
"W170518082013001","Kotapadu 2013DW","17°5'18"" N","82°1'30"" E","02","Dug Well","EAST GODAVARI","RANGAMPETA"
"W164100081510001","Delta gannavarm","16°41'0"" N","81°51'0"" E","02","Dug Well","EAST GODAVARI","RAVULAPALEM"
"W164630081530001","Jonnada","16°46'30"" N","81°53'0"" E","02","Dug Well","EAST GODAVARI","RAVULAPALEM"
"W164200081510001","Mummidivarampad","16°42'0"" N","81°51'0"" E","02","Dug Well","EAST GODAVARI","RAVULAPALEM"
"W165000082020001","Ramachandrapuram","16°50'0"" N","82°2'0"" E","02","Dug Well","EAST GODAVARI","RAYAVARAM"
"W165000082020002","Ramachandrapurm-PZ1","16°50'0"" N","82°2'0"" E","02","Bore Well","EAST GODAVARI","RAYAVARAM"
"W162735081502901","Razole-alt1","16°27'35"" N","81°50'29"" E","02","Dug Well","EAST GODAVARI","RAZOLE"
"W162202081440001","Antarvedi 2013DW","16°22'2"" N","81°44'0"" E","02","Dug Well","EAST GODAVARI","SAKHINETIPALLE"
"W170300082150003","Panduru Junction1","17°3'0"" N","82°15'0"" E","02","Dug Well","EAST GODAVARI","SAMARLAKOTA"
"W170315082104501","Samalkot","17°3'15"" N","82°10'45"" E","02","Dug Well","EAST GODAVARI","SAMARLAKOTA"
"W171432082200202","Kattipudi1","17°14'32"" N","82°20'2"" E","02","Dug Well","EAST GODAVARI","SANKHAVARAM"
"W171656082241401","Annavaram-DW13","17°16'56"" N","82°24'14"" E","02","Dug Well","EAST GODAVARI","SANKHAVARAM"
"W172134082251401","S.Agraharam DW13","17°21'34"" N","82°25'14"" E","02","Dug Well","EAST GODAVARI","SANKHAVARAM"
"W164658082134901","Tallarevu 2013DW","16°46'58"" N","82°13'49"" E","02","Dug Well","EAST GODAVARI","TALLAREVU"
"W165823081470501","Korangi 2013DW","16°58'23"" N","81°47'5"" E","02","Dug Well","EAST GODAVARI","TALLAREVU"
"W164413082113701","Sunkarapalem-DW13","16°44'13"" N","82°11'37"" E","02","Dug Well","EAST GODAVARI","TALLAREVU"
"W164511082134401","Thurpet-DW14","16°45'11"" N","82°13'44"" E","02","Dug Well","EAST GODAVARI","TALLAREVU"
"W171519082221901","Tammayyapeta-DW13","17°15'19"" N","82°22'19"" E","02","Dug Well","EAST GODAVARI","THONDANGI"
"W172005082320501","Tuni-alt2","17°20'5"" N","82°32'5"" E","02","Dug Well","EAST GODAVARI","TUNI"
"W171825082263401","Tetagunda-DW13","17°18'25"" N","82°26'34"" E","02","Dug Well","EAST GODAVARI","TUNI"
"W171728082293501","Hamsavaram-DW13","17°17'28"" N","82°29'35"" E","02","Dug Well","EAST GODAVARI","TUNI"
"W172543082313201","Polavaram D-DW13","17°25'43"" N","82°31'32"" E","02","Dug Well","EAST GODAVARI","TUNI"
"W172113082065701","Gontuvanipalem 2013DW","17°21'13"" N","82°6'57"" E","02","Dug Well","EAST GODAVARI","YELESWARAM"
"W163354080153201","Zupudi","16°33'54"" N","80°15'32"" E","02","Dug Well","GUNTUR","AMARAVATI"
"W162021080182801","Ungutur","16°20'21"" N","80°18'28"" E","02","Dug Well","GUNTUR","AMARAVATI"
"W163430080213602","Amravathi-Dw","16°34'30"" N","80°21'36"" E","02","Dug Well","GUNTUR","AMARAVATI"
"W163158080215901","Narakullapodu-DW14","16°31'58"" N","80°21'59"" E","02","Dug Well","GUNTUR","AMARAVATI"
"W161105080393401","Kuchipudi","16°11'5"" N","80°39'34"" E","02","Dug Well","GUNTUR","AMRUTHALURU"
"W160410080400301","Govada","16°4'10"" N","80°40'3"" E","02","Dug Well","GUNTUR","AMRUTHALURU"
"W160335080371201","Inturu","16°3'35"" N","80°37'12"" E","02","Dug Well","GUNTUR","AMRUTHALURU"
"W163248080083001","Krosur","16°32'48"" N","80°8'30"" E","02","Dug Well","GUNTUR","ATCHAMPETA"
"W155457080285701","Bapatla-Dw","15°54'57"" N","80°28'57"" E","02","Dug Well","GUNTUR","BAPATLA"
"W155602080264201","Cheruvu Jamulapalem","15°56'2"" N","80°26'42"" E","02","Dug Well","GUNTUR","BAPATLA"
"W160512080451002","Bhattiprolu-Dw","16°5'12"" N","80°45'10"" E","02","Dug Well","GUNTUR","BATTIPROLU"
"W163030080003001","Bellamkonda","16°30'30"" N","80°0'30"" E","02","Dug Well","GUNTUR","BELLAMKONDA"
"W163400080000001","Utukuru","16°34'0"" N","80°0'0"" E","02","Dug Well","GUNTUR","BELLAMKONDA"
"W163030080003002","Bellamkonda-DW13","16°30'30"" N","80°0'30"" E","02","Dug Well","GUNTUR","BELLAMKONDA"
"W161600080322501","Vadlamudi","16°16'0"" N","80°32'25"" E","02","Dug Well","GUNTUR","CHEBROLU"
"W161215080314001","Chebrolu","16°12'15"" N","80°31'40"" E","02","Dug Well","GUNTUR","CHEBROLU"
"W161335080305101","Narakoduru","16°13'35"" N","80°30'51"" E","02","Dug Well","GUNTUR","CHEBROLU"
"W160325080415101","Punnapalle-DW14","16°3'25"" N","80°41'51"" E","02","Dug Well","GUNTUR","CHERUKUPALLE"
"W160507080090602","Chilkaluripet-1","16°5'7"" N","80°9'6"" E","02","Dug Well","GUNTUR","CHILAKALURIPETA"
"W160820080124001","Timmapuram-Dw","16°8'20"" N","80°12'40"" E","02","Dug Well","GUNTUR","CHILAKALURIPETA"
"W163905079412501","Srinagar","16°39'5"" N","79°41'25"" E","02","Dug Well","GUNTUR","DACHEPALLE"
"W163537079441002","Dachepalli-Alt","16°35'37"" N","79°44'10"" E","02","Dug Well","GUNTUR","DACHEPALLE"
"W163555079451001","Dachepally 2012Pz","16°35'55"" N","79°45'10"" E","02","Bore Well","GUNTUR","DACHEPALLE"
"W161812080370801","Kolakaluru","16°18'12"" N","80°37'8"" E","02","Dug Well","GUNTUR","DUGGIRALA"
"W162531079322401","Durgi 2010pz","16°25'31"" N","79°32'24"" E","02","Bore Well","GUNTUR","DURGI"
"W161055080152001","Vankayalapadu 2010Pz","16°10'55"" N","80°15'20"" E","02","Bore Well","GUNTUR","EDLAPADU"
"W161727080270401","Guntur","16°17'27"" N","80°27'4"" E","02","Dug Well","GUNTUR","GUNTUR"
"W161536080282801","Budampadu-Dw","16°15'36"" N","80°28'28"" E","02","Dug Well","GUNTUR","GUNTUR"
"W161820080222601","Nallapadu","16°18'20"" N","80°22'26"" E","02","Dug Well","GUNTUR","GUNTUR"
"W162138080234801","Phanidharam","16°21'38"" N","80°23'48"" E","02","Dug Well","GUNTUR","GUNTUR"
"W161215080313002","Budampadu-EW","16°12'15"" N","80°31'30"" E","02","Tube Well","GUNTUR","GUNTUR"
"W161548080252901","Etukunu-DW14","16°15'48"" N","80°25'29"" E","02","Dug Well","GUNTUR","GUNTUR"
"W163330079383001","Gurzala","16°33'30"" N","79°38'30"" E","02","Dug Well","GUNTUR","GURAJALA"
"W163326079350901","Gurazala 2010Pz","16°33'26"" N","79°35'9"" E","02","Bore Well","GUNTUR","GURAJALA"
"W161325079463501","Ipur","16°13'25"" N","79°46'35"" E","02","Dug Well","GUNTUR","IPUR"
"W160856079453201","Kocherla","16°8'56"" N","79°45'32"" E","02","Dug Well","GUNTUR","IPUR"
"W161436079502901","A Muppalla-DW14","16°14'36"" N","79°50'29"" E","02","Dug Well","GUNTUR","IPUR"
"W162545079451602","Karampudi1","16°25'45"" N","79°45'16"" E","02","Dug Well","GUNTUR","KAREMPUDI"
"W162610079472001","Zulakallu 2012Pz","16°26'10"" N","79°47'20"" E","02","Bore Well","GUNTUR","KAREMPUDI"
"W155555080335501","Motupalem","15°55'55"" N","80°33'55"" E","02","Dug Well","GUNTUR","KARLAPALEM"
"W161712080445801","Kollipara Dw","16°17'12"" N","80°44'58"" E","02","Dug Well","GUNTUR","KOLLIPARA"
"W161000080481801","Kolluru-Ravikampadu-DW14","16°10'0"" N","80°48'18"" E","02","Dug Well","GUNTUR","KOLLUR"
"W162950080084201","Pisapadu","16°29'50"" N","80°8'42"" E","02","Dug Well","GUNTUR","KROSURU"
"W163500079530001","Murjampadu","16°35'0"" N","79°53'0"" E","02","Dug Well","GUNTUR","MACHAVARAM"
"W163417079515001","Machavaram DW13","16°34'17"" N","79°51'50"" E","02","Dug Well","GUNTUR","MACHAVARAM"
"W162830079260501","Macherla Pz","16°28'30"" N","79°26'5"" E","02","Bore Well","GUNTUR","MACHERLA"
"W163122079172501","Chintala Tanda","16°31'22"" N","79°17'25"" E","02","Dug Well","GUNTUR","MACHERLA"
"W163330079200001","Vijayapuri 2012Pz","16°33'30"" N","79°20'0"" E","02","Bore Well","GUNTUR","MACHERLA"
"W163349079283501","Vijayapuri South N Sapar-DW14","16°33'49"" N","79°28'35"" E","02","Dug Well","GUNTUR","MACHERLA"
"W162540080341001","Mangalagiri","16°25'40"" N","80°34'10"" E","02","Dug Well","GUNTUR","MANGALAGIRI"
"W162616080335801","Mangalagiri-DW13","16°26'16"" N","80°33'58"" E","02","Dug Well","GUNTUR","MANGALAGIRI"
"W162608080352501","Mangalagiri pz 1","16°26'8"" N","80°35'25"" E","02","Bore Well","GUNTUR","MANGALAGIRI"
"W162045080181501","Medikondur","16°20'45"" N","80°18'15"" E","02","Dug Well","GUNTUR","MEDIKONDURU"
"W162038080182001","Medikonduru-EW","16°20'38"" N","80°18'20"" E","02","Bore Well","GUNTUR","MEDIKONDURU"
"W161924080055001","Chagantivaripalem-EW","16°19'24"" N","80°5'50"" E","02","Bore Well","GUNTUR","MUPPALA"
"W161718080034802","Gollapadu DW13","16°17'18"" N","80°3'48"" E","02","Dug Well","GUNTUR","MUPPALA"
"W161458080065501","Satlur","16°14'58"" N","80°6'55"" E","02","Dug Well","GUNTUR","NADENDLA"
"W161339080020401","Lingamguntla 2010Pz","16°13'39"" N","80°2'4"" E","02","Bore Well","GUNTUR","NARSARAOPET"
"W161437080045901","Jonnalagadda-DW14","16°14'37"" N","80°4'59"" E","02","Dug Well","GUNTUR","NARSARAOPET"
"W161743080011901","Pamidimarru-DW14","16°17'43"" N","80°1'19"" E","02","Dug Well","GUNTUR","NARSARAOPET"
"W162200079570003","Nekarikallu2","16°22'0"" N","79°57'0"" E","02","Dug Well","GUNTUR","NEKARIKALLU"
"W162230079563001","Nekarikallu-PZ","16°22'30"" N","79°56'30"" E","02","Bore Well","GUNTUR","NEKARIKALLU"
"W155505080402001","Nijampatnam","15°55'5"" N","80°40'20"" E","02","Dug Well","GUNTUR","NIZAMPATNAM"
"W155812080453601","Pallapatla-Dw","15°58'12"" N","80°45'36"" E","02","Dug Well","GUNTUR","NIZAMPATNAM"
"W155935079401401","Inovolu","15°59'35"" N","79°40'14"" E","02","Dug Well","GUNTUR","NUZENDLA"
"W162020080293201","Pedakakani","16°20'20"" N","80°29'32"" E","02","Dug Well","GUNTUR","PEDAKAKANI"
"W160435080183001","Varagami","16°4'35"" N","80°18'30"" E","02","Dug Well","GUNTUR","PEDANANDIPADU"
"W161715080152001","Pirangipuram","16°17'15"" N","80°15'20"" E","02","Dug Well","GUNTUR","PHIRANGIPURAM"
"W163155079482001","Anjaneyapuram","16°31'55"" N","79°48'20"" E","02","Dug Well","GUNTUR","PIDUGURALLA"
"W162540079501001","Guttikonda","16°25'40"" N","79°50'10"" E","02","Dug Well","GUNTUR","PIDUGURALLA"
"W162948079532401","Piduguralla-Dw","16°29'48"" N","79°53'24"" E","02","Dug Well","GUNTUR","PIDUGURALLA"
"W163259079501001","Brahmanapally-Dw","16°32'59"" N","79°50'10"" E","02","Dug Well","GUNTUR","PIDUGURALLA"
"W163219079542101","Pillutla","16°32'19"" N","79°54'21"" E","02","Dug Well","GUNTUR","PIDUGURALLA"
"W163132079475601","Thummalacheruvu","16°31'32"" N","79°47'56"" E","02","Dug Well","GUNTUR","PIDUGURALLA"
"W163050079500001","Brahmanpally 2012Pz","16°30'50"" N","79°50'0"" E","02","Bore Well","GUNTUR","PIDUGURALLA"
